"","Datetime","ID","Text","Language"
"112","Tue Feb 13 20:35:06 +0000 2018","WhiskeyTangoC","Red Dot + Magnifier vs Low Power Variable Optic (1-6x) <U+0096> #gunreviews https://t.co/4mgxg9MgLh","en"
"113","Tue Feb 13 20:41:14 +0000 2018","MaryHoward7","RT @krassenstein: Just a friendly reminder... People with pre-existing mental health conditions have access to firearms but not healthcare.","en"
"114","Tue Feb 13 20:42:06 +0000 2018","emlang08","RT @ArizonaKayte: Your #2A right working as it should. 
WRONG HOUSE.

#MolonLabe
#guns
#HomeInvasion
#firearms

Intrusion Suspect Picks Wro…","en"
"115","Tue Feb 13 20:45:08 +0000 2018","GunRightsF","REAL FIRING STAR WARS BLASTER! WORLD RECORD 6 shots in 0.8 seconds with Han Solo<U+0092>s DL-44! <U+0096> #gunreviews https://t.co/AHrnxcsOxH","en"
"116","Tue Feb 13 20:55:05 +0000 2018","DefenseNewsB","The Overloaded Shotgun<U+0085> <U+0096> #gunreviews https://t.co/qPA2CelCNI","en"
"117","Tue Feb 13 20:56:45 +0000 2018","Court39631621","RT @Deplorable80210: #Qanon #2AmericanRevolution #DarkStateCoup #TheStorm #2SpecialCounsel 
#DarkState RATS SINGING.... SWEET MUSIC.... 
To…","en"
"118","Tue Feb 13 21:00:41 +0000 2018","DerpySoviet","I just entered to win a Steyr Aug A3 #rifle from @ClassicFirearm #gungiveaway #winagun #steyr #aug #dreamgun… https://t.co/YXkblKKsNu","en"
"119","Tue Feb 13 21:20:07 +0000 2018","WarRoomE","Shield Sight RMS Review | Glock 19 MOS <U+0096> #gunreviews https://t.co/vLXfeEUErO","en"
"120","Tue Feb 13 21:23:53 +0000 2018","Irialxo","I am coming for the booty gains! <U+0001F606> #questfodatass #gunnagetswole https://t.co/XZ4qOGjuBt","en"
"121","Tue Feb 13 21:25:01 +0000 2018","RikPonstein","@RepJackBergman @NatResources Hey Jack. Great about cormorants but what are you doing to protect our kids for gun violence?","en"
"122","Tue Feb 13 21:30:30 +0000 2018","connorsstate","We support the 2nd amendment &amp; gun ownership, but oppose efforts to change current law re: guns on campuses. Curren… https://t.co/drcPSTtjV5","en"
"123","Tue Feb 13 21:34:14 +0000 2018","larryqqueen","RT @2ANow: Let freedom ring
#2ANow https://t.co/I9zjbFFmxi","en"
"124","Tue Feb 13 21:34:48 +0000 2018","19watkid1","RT @kerryblakeman: Just watch this! click on the following link - excellent work (again) by @firearmsWMP 
https://t.co/JnWY2llJaq https://t…","en"
"125","Tue Feb 13 21:35:31 +0000 2018","adrienneleigh","RT @thucydiplease: Ah yes, Bernie Sanders famously thinks abortion is a sin and demonic possession makes men do mass shootings https://t.co…","en"
"126","Tue Feb 13 21:37:06 +0000 2018","PeterPanacy","As a responsible California firearms owner, I appreciate this, Rob. https://t.co/HwxH8eZYNU","en"
"127","Tue Feb 13 21:44:06 +0000 2018","rachel_poynor","RT @JannaWilkinso69: <U+0001F44A><U+0001F44A><U+0001F44A><U+0001F44A>NEED I SAY MORE ?? <U+0001F44A><U+0001F44A><U+0001F44A><U+0001F44A> <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>#2A <U+0001F1FA><U+0001F1F8> https://t.co/1qNYFRqlFS","en"
"128","Tue Feb 13 21:44:47 +0000 2018","SpeediMart","RT @krassenstein: Just a friendly reminder... People with pre-existing mental health conditions have access to firearms but not healthcare.","en"
